ID,Checked,Comments,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: ChemSpider Search,Annot. Source: SIRIUS Formulas,Annot. Source: SIRIUS Structures,Annot. Source: SIRIUS De-Novo Structures,# Annots.: Predicted Compositions,# Annots.: mzCloud Search,# Annots.: mzVault Search,# Annots.: ChemSpider Search,# Annots.: SIRIUS Formulas,# Annots.: SIRIUS Structures,# Annots.: SIRIUS De-Novo Structures,Annot. DeltaMass [Da],Annot. DeltaMass [ppm],Calc. MW,m/z,Reference Ion,RT [min],Area (Max.),Top CSI Score,Top CSI Tanimoto Sim.,Top CSI Exact Confidence,Top CSI Approx. Confidence,Top ClassyFire Superclass,Top ClassyFire Class,Top ClassyFire Subclass,CSI Rank,PubChem CID,HMDB ID,KEGG ID,DSSTox ID,InChIKey,mzCloud Best Match,mzCloud Best Match Confidence,mzVault Best Match,mzVault Library Match: NIST_2023_MSMS_HR1,mzVault Library Match: NIST_2023_MSMS_HR2,Polarity,MS2,MS2 Purity [%],control_1_6wks_6wks_flush_1_exudate_Organic,control_1_6wks_6wks_flush_2_exudate_Organic,control_1_15wks_15wks_flush_1_exudate_Organic,control_1_15wks_15wks_flush_2_exudate_Organic,control_2_6wks_6wks_flush_1_exudate_Organic,control_2_6wks_6wks_flush_2_exudate_Organic,control_2_15wks_15wks_flush_1_exudate_Organic,control_2_15wks_15wks_flush_2_exudate_Organic,JM0034dot001_6wks_flush_1_exudate_Organic,JM0034dot001_6wks_flush_2_exudate_Organic,JM0034dot001_15wks_flush_1_exudate_Organic,JM0034dot001_15wks_flush_2_exudate_Organic,JM0062dot001_6wks_flush_1_exudate_Organic,JM0062dot001_6wks_flush_2_exudate_Organic,JM0062dot001_15wks_flush_1_exudate_Organic,JM0062dot001_15wks_flush_2_exudate_Organic,JPN-2011-004_15wks_flush_1_exudate_Organic,JPN-2011-004_15wks_flush_2_exudate_Organic,JPN-2011-023_15wks_flush_1_exudate_Organic,JPN-2011-023_15wks_flush_2_exudate_Organic,JY025_15wks_flush_1_exudate_Organic,JY025_15wks_flush_2_exudate_Organic,JY027_15wks_flush_1_exudate_Organic,JY027_15wks_flush_2_exudate_Organic,KMS062_15wks_flush_1_exudate_Organic,KMS062_15wks_flush_2_exudate_Organic,KMS113_6wks_flush_1_exudate_Organic,KMS113_6wks_flush_2_exudate_Organic,KMS113_15wks_flush_1_exudate_Organic,KMS113_15wks_flush_2_exudate_Organic,PI417947_6wks_flush_1_exudate_Organic,PI417947_6wks_flush_2_exudate_Organic,PI417947_15wks_flush_1_exudate_Organic,PI417947_15wks_flush_2_exudate_Organic,PMS-165_6wks_flush_1_exudate_Organic,PMS-165_6wks_flush_2_exudate_Organic,PMS-165_15wks_flush_1_exudate_Organic,PMS-165_15wks_flush_2_exudate_Organic,PMS-182_6wks_flush_1_exudate_Organic,PMS-182_6wks_flush_2_exudate_Organic,PMS-182_15wks_flush_1_exudate_Organic,PMS-182_15wks_flush_2_exudate_Organic,PMS-546_6wks_flush_1_exudate_Organic,PMS-546_6wks_flush_2_exudate_Organic,PMS-546_15wks_flush_1_exudate_Organic,PMS-546_15wks_flush_2_exudate_Organic,UI10-00009_15wks_flush_1_exudate_Organic,UI10-00009_15wks_flush_2_exudate_Organic,UI11-00002_6wks_flush_1_exudate_Organic,UI11-00002_6wks_flush_2_exudate_Organic,UI11-00002_15wks_flush_1_exudate_Organic,UI11-00002_15wks_flush_2_exudate_Organic,UI14-00019_6wks_flush_1_exudate_Organic,UI14-00019_6wks_flush_2_exudate_Organic,UI14-00019_15wks_flush_1_exudate_Organic,UI14-00019_15wks_flush_2_exudate_Organic,UI25-00001_6wks_flush_1_exudate_Organic,UI25-00001_6wks_flush_2_exudate_Organic,UI25-00001_15wks_flush_1_exudate_Organic,UI25-00001_15wks_flush_2_exudate_Organic
4726,FALSE,,Olumacostat glasaretil,C26 H43 N O7,Not the top hit,No results,No results,Full match,Full match,Full match,Partial match,12,0,0,1,3,2,10,-1.00E-05,-0.02,481.30394,482.31122,[M+H]+1,25.799,262302.4043,-417.09,0.26,0.04,0.04,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,1,89497391,,,DTXSID301128270,FYJLDICZGDFWKP,,,,No matches found,No matches found,+,DDA for preferred ion,96.4805921,0,0,0,0,0,0,0,0,198181.1995,0,240349.1577,0,0,99229.03532,303058.6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62521.76226,0,339756.5948,0,0,0,0,0
4727,FALSE,,,C26 H45 N O8,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,-4.00E-05,-0.08,499.31448,500.32169,[M+H]+1,25.409,282427.8148,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,196094.573,0,0,0,242242.8179,282427.8148,123818.1346,0,165017.6866,162538.768,170000.3663,266912.354,122856.9445,73647.9019,0,0,0,0,0,0,0,0,0,0,0,223825.7643,181196.5893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195813.0931,244048.9775,90300.91361,88780.67302,0,0,0,0
4728,FALSE,,2-[2-[Bis[2-[2-(2-butoxyethoxy)ethoxy]ethyl]amino]ethoxy]ethanol,C24 H51 N O8,Not the top hit,No results,No results,No results,Full match,Full match,No results,7,0,0,0,1,7,0,2.00E-05,0.03,481.36148,482.36876,[M+H]+1,26.606,564612.9188,-258.26,0.18,0,0,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,1,20405795,,,,TWFSOFGQIPXJSC,,,,No matches found,No matches found,+,DDA for preferred ion,69.56597798,0,0,102318.5348,326303.6192,0,0,1095515.827,553000.6168,150775.1186,0,219299.0343,157189.2962,0,82137.97167,336763.8797,113456.9648,0,0,65294.10428,0,211053.283,0,0,421101.3455,0,259239.2059,0,1028812.901,151383.4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494302.6328,1605305.681,284467.3393,0,0,0,69687.93996,72474.48305,97335.0644,38997.2054,1019404.413,323768.389,108524.5906,0,158613.0935,86241.67086
4729,FALSE,,,C26 H51 N5 O3,Full match,No results,No results,No results,No results,No results,No results,4,0,0,0,0,0,0,-0.00133,-2.76,481.39786,482.40514,[M+H]+1,26.717,6562790.984,,,,,,,,,,,,,,,,,No matches found,No matches found,+,DDA for preferred ion,99.60030424,1453294.716,1119263.368,1216843.39,1448030.738,1672804.372,1283857.383,917625.9484,1681969.92,1149210.752,1349894.889,1266943.149,2186062.746,1290893.557,3242034.106,1626900.84,3048902.964,488738.0254,1010147.951,490464.9394,370027.6987,826636.1229,733875.2754,1086131.477,491702.6071,667084.363,381250.8788,1318749.769,1856693.181,2182307.583,1416472.305,203850.5648,416836.7841,220822.4356,273122.3202,362256.4772,573113.6463,1038150.843,401495.1436,148247.9127,367998.6886,156155.0342,272358.3695,277493.2826,880533.6021,293114.3898,441273.7478,649898.6914,830736.3498,972065.3438,1104373.443,1484888.675,2239132.862,4003831.095,6562790.984,1774689.701,1599290.927,2919965.061,829964.7309,1183896.139,1550847.875
4730,FALSE,,"5-Isobenzofurancarboxylic acid, 1,3-dihydro-1,3-dioxo-, 2-(acetyloxy)-1,3-propanediyl ester",C23 H14 O12,No match,No results,No results,No results,Full match,Full match,Partial match,15,0,0,0,10,1,10,0.00074,1.53,482.04927,483.05654,[M+H]+1,17.635,3148755.35,-289.33,0.29,0.03,0.03,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,1,74421,,,DTXSID3061928,OQOUNJQHPJEYQP,,,,No matches found,No matches found,+,DDA for preferred ion,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390105.9743,607701.7787,0,0,0,0,0,0,0,3250547.906,1678776.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,FALSE,,,C14 H24 Cl O14 P,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,0.00199,4.12,482.0612,483.06848,[M+H]+1,17.187,1381425.496,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248069.202,2677612.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,963.57627,482.79541,[M+2H]+2,22.495,310560.1514,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310560.1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,FALSE,,,C28 H55 N3 O3,Full match,No results,No results,No results,No results,No results,No results,1,0,0,0,0,0,0,-4.00E-05,-0.09,481.4243,482.43158,[M+H]+1,22.803,378906.7183,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,378906.7183,0,0,0,361004.0996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,482.14565,483.15292,[M+H]+1,26.37,1248485.088,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248485.088,0,0,0,0,0,0,0,0,0,0,0
4735,FALSE,,,,No results,No results,No results,Unused,No results,No results,No results,0,0,0,1,0,0,0,0,,482.2155,483.22278,[M+H]+1,19.075,309546.8319,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309546.8319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,FALSE,,,,No results,No results,No results,Unused,No results,No results,No results,0,0,0,1,0,0,0,0,,482.22007,483.22735,[M+H]+1,23.763,159125.3071,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144334.2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159125.3071,0,0,0,0,0
4737,FALSE,,,C32 H26 N4 O,Full match,No results,No results,No match,No results,No results,No results,15,0,0,1,0,0,0,-0.00117,-2.43,482.20949,483.21677,[M+H]+1,24.703,293074.3942,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293074.3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,FALSE,,,C19 H44 N6 O4 P2,Full match,No results,No results,No match,No results,No results,No results,15,0,0,1,0,0,0,-0.00196,-4.07,482.28796,483.29524,[M+H]+1,25.426,195557.2317,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,167093.7743,0,0,0,195557.2317,184496.1788,150160.0221,0,86740.67277,97985.53473,80060.72133,149104.1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135445.3641,135308.3516,0,0,0,0,0,0
4739,FALSE,,,,No results,No results,No results,Unused,No results,No results,No results,0,0,0,1,0,0,0,0,,482.28694,483.29422,[M+H]+1,21.715,127844.1954,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127844.1954,0,0,0,0,0,0
4740,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,482.40819,483.41547,[M+H]+1,18.913,978858.6568,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,978858.6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,FALSE,,,C12 H33 N O11 S Si3,No results,No results,No results,No match,Full match,No results,No results,0,0,0,1,10,0,0,6.00E-05,0.12,483.10827,484.11554,[M+H]+1,22.407,5905638.25,,,,,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,,,,,,,,,,No matches found,No matches found,+,DDA for preferred ion,100,258144.8363,0,324220.0632,649515.6549,0,452825.2574,0,829123.9041,0,1133190.464,1574180.724,3152797.242,3474688.858,2564348.832,2678284.156,6734490.647,0,0,0,0,0,0,0,0,0,0,473916.0956,0,497227.6183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5578841.358,9580623.082,8939671.035,10257694.26,0,506381.6421,0,547083.4303
4742,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,483.12559,484.13287,[M+H]+1,24.164,644585.0536,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,644585.0536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493455.0417,0,0,0,0,0,0,0
4743,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,482.36482,483.3721,[M+H]+1,25.768,464402.9549,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464402.9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,FALSE,,,C15 H34 N9 O7 P,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,0.00083,1.72,483.23271,484.23999,[M+H]+1,19.61,5830498.325,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5830498.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,FALSE,,"Tert-butyl 4-[4-(5-fluoro-8-methylundeca-1,3,5,7,10-pentaen-4-yl)-4-methyl-6-(trifluoromethyl)-5,6-dihydro-1,3-oxazin-2-yl]but-3-enoate",C26 H33 F4 N O3,No match,No results,No results,No match,Not the top hit,Full match,No match,15,0,0,2,9,10,10,-0.00098,-2.04,483.23867,484.24595,[M+H]+1,23.166,16938978.66,-290.59,0.19,0.01,0.01,Benzenoids,Benzene and substituted derivatives,Trifluoromethylbenzenes,1,123317473,,,,AZOUIIKULAAXOK,,,,No matches found,No matches found,+,DDA for preferred ion,88.29432996,0,0,16938978.66,4964428.67,0,0,3466525.264,4166587.515,0,0,0,0,0,0,0,1528666.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099541.501,0,0,0,0,0,0,0,0,0,0,0,0,0,1073374.486,763875.7359,0,0,0,0
4746,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,483.28319,484.29047,[M+H]+1,22.211,225023.4927,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225023.4927,0,0,0,0,0,0
4747,FALSE,,,C19 H50 N9 O3 P,Not the top hit,No results,No results,No results,Full match,No results,No results,4,0,0,0,1,0,0,-0.00043,-0.89,483.37699,484.38427,[M+H]+1,24.594,23979870.44,,,,,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,,,,,,,,,,No matches found,No matches found,+,DDA for preferred ion,100,8008102.441,3755465.713,23979870.44,11570034.06,56798112.9,4017021.458,73014012.41,21117960.62,9149223.744,7214441.461,16917166.6,11565834.23,14875237.51,11553128.78,9674172.265,5885129.458,3086634.88,2264505.823,5783498.791,1569424.767,4453475.322,1962227.303,1829702.66,1540924.109,2264744.185,1345672.125,7682668.788,3775277.782,7510744.447,4578530.661,4010497.234,1830092.043,3111259.093,2095292.939,3868543.619,2688353.303,2345719.639,2520646.964,7185345.221,4065378.563,1398961.073,1144805.513,4328320.772,2327769.388,2405030.608,2726925.333,3872474.472,3185571.749,4650363.874,2393078.562,3910759.624,2342825.048,16741290.83,13140448.93,22415973.19,9952848.021,7499106.726,0,8298623.412,5234435.034
4748,FALSE,,"N-(1,3-dihydroxyoctadecan-2-yl)dodecanamide",C30 H61 N O3,Full match,No results,No results,Full match,Full match,Full match,Partial match,1,0,0,1,1,1,10,-0.00012,-0.24,483.46503,484.4723,[M+H]+1,22.791,8785494.444,-177.6,0.53,0.18,0.18,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1,53481046,HMDB0011758,,,UHWYQXNZIBLESO,,,,No matches found,No matches found,+,DDA for preferred ion,93.81803873,4820008.784,7364587.286,2563433.763,3439228.936,6591584.218,8329506.888,6183382.936,4635523.829,7027611.156,4281123.079,3939073.696,0,1677790.771,7875523.954,1517748.946,1401969.498,768521.1482,0,3210671.073,1272837.368,1555718.769,0,0,888519.4852,1355749.068,0,4551778.998,7499461.24,6773189.553,3214170.228,1263177.406,2440523.228,3160266.297,2877658.124,6279190.898,4881155.33,4197937.978,1662535.533,3113414.722,1826607.29,0,593511.8544,1890784.926,4633198.176,5820469.316,5888682.845,1813869.836,1380891.913,2566300.806,5778945.761,8785494.444,6691683.73,1688972.68,372609.4688,0,0,7164731.687,5813159.626,3830545.59,1169285.91
4749,FALSE,,N-[2-[2-[2-[2-[2-[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl]-2-methylpropan-2-amine,C23 H49 N O9,Not the top hit,No results,No results,No results,Full match,Full match,No results,11,0,0,0,1,2,0,-0.0001,-0.22,483.34063,484.3479,[M+H]+1,21.935,3234296.322,-233.48,0.22,,,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1,138672245,,,,CYPVTCWFAFXRKK,,,,No matches found,No matches found,+,DDA for preferred ion,87.2891944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866894.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119295.885,3234296.322,2436782.122,0,0,0,0
4750,FALSE,,"[(2R,4aR,6S,7R,8S,8aR)-7,8-diacetyloxy-2-(4-methylphenyl)-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl] 4-methylbenzoate",C26 H28 O9,Not the top hit,No results,No results,Partial match,Full match,Full match,Partial match,15,0,0,1,10,10,10,-0.00027,-0.56,484.17306,485.18034,[M+H]+1,22.067,2966500.9,-184.26,0.45,0.31,0.31,Benzenoids,Phenol esters,,1,59501798,,,,YVNZDORWBWQFFB,,,,No matches found,No matches found,+,DDA for preferred ion,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966500.9,0,990480.4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,FALSE,,,C18 H29 O13 P,Full match,No results,No results,No match,No results,No results,No results,15,0,0,2,0,0,0,-0.00175,-3.61,484.13283,485.14011,[M+H]+1,15.765,931161.9183,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931161.9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,FALSE,,,C33 H28 N2 O2,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,-0.00186,-3.84,484.21322,485.2205,[M+H]+1,23.818,591952.7368,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336463.6276,347329.0845,0,379533.7465,215502.0666,386610.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340717.4943,407021.3837,591952.7368,0,0,0,0,0,0,0,0,521049.5711,514510.0599
4753,FALSE,,,C23 H33 N8 P S,Full match,No results,No results,No match,No results,No results,No results,15,0,0,1,0,0,0,0.00218,4.5,484.23083,485.23811,[M+H]+1,18.605,3710148.879,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,546592.965,0,0,0,548626.0194,0,0,0,0,0,0,2752916.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889108.9052,229212.314,0,0,0,0,0,0,738039.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,3710148.879,0,0,0
4754,FALSE,,,C13 H22 O4,Full match,No results,No results,Full match,No results,No results,No results,1,0,0,3,0,0,0,-6.00E-05,-0.24,242.15175,485.31078,[2M+H]+1,19.834,2750720.584,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,2750720.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192062.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,FALSE,,,C25 H44 N2 O7,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,-0.00023,-0.47,484.31462,485.3219,[M+H]+1,21.672,1876228.765,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,657751.6808,184191.7611,0,0,0,0,0,0,0,0,0,0,0,0,1152899.629,0,0,0,862821.3086,0,0,0,572009.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,828690.216,0,0,0,1876228.765,0,0,0,0,0,0,0
4756,FALSE,,,C17 H42 N8 O4 P2,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,-0.00221,-4.56,484.27822,485.28549,[M+H]+1,21.621,478376.6625,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,804779.6047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,FALSE,,"6-{3a-hydroxy-6,9a,11a-trimethyl-4,7,10-trioxo-1H,2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9H,9aH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl}-2-methyl-3-methylideneheptanoic acid",C29 H40 O6,Not the top hit,No results,No results,Partial match,Full match,Full match,Partial match,15,0,0,1,2,4,10,1.00E-05,0.02,484.2825,485.28978,[M+H]+1,26.283,153179.7994,-408.89,0.43,0.04,0.04,Benzenoids,,,1,163186202,,,DTXSID90578268,ZEXGDMONMBETSX,,,,No matches found,No matches found,+,DDA for preferred ion,93.50936906,0,0,0,0,0,0,0,0,0,73854.80347,0,0,64405.04965,137606.2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137848.2145,153179.7994,0,0,0,0,0,0
4758,FALSE,,,,No results,No results,No results,Unused,No results,No results,No results,0,0,0,1,0,0,0,0,,483.29842,484.30569,[M+H]+1,24.2,73464.41361,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73464.41361,0,0,0,0,0
4759,FALSE,,,C14 H32 N9 P3 S2,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,-0.00145,-2.99,483.14205,484.14932,[M+H]+1,26.396,75770.44429,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158963.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,FALSE,,,C23 H31 N7 O5,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,0.0021,4.33,485.24077,486.24805,[M+H]+1,21.294,1690237.491,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690237.491,0,0,0,0,0,0
4761,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,485.10443,486.11171,[M+H]+1,22.398,561964.551,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,220990.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45785.64233,0,0,0,0,0,0,0,0,0,0,377779.561,489977.9323,561964.551,0,0,0,0
4762,FALSE,,,C8 H20 Cl N9 O13,Full match,No results,No results,No results,No results,No results,No results,1,0,0,0,0,0,0,-0.00141,-2.91,485.0855,486.09277,[M+H]+1,14.572,295925.3596,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295925.3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,FALSE,,,C19 H36 N9 O4 P,Full match,No results,No results,No results,No results,No results,No results,15,0,0,0,0,0,0,-0.00013,-0.27,485.26265,486.26993,[M+H]+1,21.851,312161.72,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312161.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
